   0   0   0 255     64  63  63 255    128 127 127 255    192 191 191 255   
   1   0   0 255     65  64  64 255    129 128 128 255    193 192 192 255   
   2   1   1 255     66  66  66 255    130 129 129 255    194 193 193 255   
   3   2   2 255     67  67  67 255    131 130 130 255    195 194 194 255   
   4   3   3 255     68  67  67 255    132 132 132 255    196 196 196 255   
   5   4   4 255     69  68  68 255    133 133 133 255    197 197 197 255   
   6   5   5 255     70  70  70 255    134 134 134 255    198 198 198 255   
   7   6   6 255     71  71  71 255    135 135 135 255    199 199 199 255   
   8   7   7 255     72  71  71 255    136 135 135 255    200 199 199 255   
   9   8   8 255     73  72  72 255    137 136 136 255    201 200 200 255   
  10   9   9 255     74  74  74 255    138 137 137 255    202 201 201 255   
  11  10  10 255     75  75  75 255    139 138 138 255    203 202 202 255   
  12  11  11 255     76  75  75 255    140 140 140 255    204 204 204 255   
  13  12  12 255     77  76  76 255    141 141 141 255    205 205 205 255   
  14  13  13 255     78  78  78 255    142 142 142 255    206 206 206 255   
  15  14  14 255     79  79  79 255    143 143 143 255    207 207 207 255   
  16  15  15 255     80  79  79 255    144 143 143 255    208 207 207 255   
  17  16  16 255     81  80  80 255    145 144 144 255    209 208 208 255   
  18  17  17 255     82  82  82 255    146 145 145 255    210 209 209 255   
  19  18  18 255     83  83  83 255    147 146 146 255    211 210 210 255   
  20  19  19 255     84  83  83 255    148 148 148 255    212 212 212 255   
  21  20  20 255     85  84  84 255    149 149 149 255    213 213 213 255   
  22  21  21 255     86  86  86 255    150 150 150 255    214 214 214 255   
  23  22  22 255     87  87  87 255    151 151 151 255    215 215 215 255   
  24  23  23 255     88  87  87 255    152 151 151 255    216 215 215 255   
  25  24  24 255     89  88  88 255    153 152 152 255    217 216 216 255   
  26  25  25 255     90  90  90 255    154 153 153 255    218 217 217 255   
  27  26  26 255     91  91  91 255    155 154 154 255    219 218 218 255   
  28  27  27 255     92  91  91 255    156 156 156 255    220 220 220 255   
  29  28  28 255     93  92  92 255    157 157 157 255    221 221 221 255   
  30  29  29 255     94  94  94 255    158 158 158 255    222 222 222 255   
  31  30  30 255     95  95  95 255    159 159 159 255    223 223 223 255   
  32  31  31 255     96  95  95 255    160 159 159 255    224 223 223 255   
  33  33  33 255     97  96  96 255    161 160 160 255    225 224 224 255   
  34  33  33 255     98  98  98 255    162 161 161 255    226 225 225 255   
  35  35  35 255     99  99  99 255    163 162 162 255    227 226 226 255   
  36  35  35 255    100  99  99 255    164 164 164 255    228 228 228 255   
  37  37  37 255    101 100 100 255    165 165 165 255    229 229 229 255   
  38  37  37 255    102 102 102 255    166 166 166 255    230 230 230 255   
  39  39  39 255    103 103 103 255    167 167 167 255    231 231 231 255   
  40  39  39 255    104 103 103 255    168 167 167 255    232 231 231 255   
  41  41  41 255    105 104 104 255    169 168 168 255    233 232 232 255   
  42  41  41 255    106 106 106 255    170 169 169 255    234 233 233 255   
  43  43  43 255    107 107 107 255    171 170 170 255    235 234 234 255   
  44  43  43 255    108 107 107 255    172 172 172 255    236 236 236 255   
  45  45  45 255    109 108 108 255    173 173 173 255    237 237 237 255   
  46  45  45 255    110 110 110 255    174 174 174 255    238 238 238 255   
  47  47  47 255    111 111 111 255    175 175 175 255    239 239 239 255   
  48  47  47 255    112 111 111 255    176 175 175 255    240 239 239 255   
  49  49  49 255    113 112 112 255    177 176 176 255    241 240 240 255   
  50  49  49 255    114 114 114 255    178 177 177 255    242 241 241 255   
  51  51  51 255    115 115 115 255    179 178 178 255    243 242 242 255   
  52  51  51 255    116 115 115 255    180 180 180 255    244 244 244 255   
  53  53  53 255    117 116 116 255    181 181 181 255    245 245 245 255   
  54  53  53 255    118 118 118 255    182 182 182 255    246 246 246 255   
  55  55  55 255    119 119 119 255    183 183 183 255    247 247 247 255   
  56  55  55 255    120 119 119 255    184 183 183 255    248 247 247 255   
  57  57  57 255    121 120 120 255    185 184 184 255    249 248 248 255   
  58  57  57 255    122 122 122 255    186 185 185 255    250 249 249 255   
  59  59  59 255    123 123 123 255    187 186 186 255    251 250 250 255   
  60  59  59 255    124 123 123 255    188 188 188 255    252 252 252 255   
  61  61  61 255    125 124 124 255    189 189 189 255    253 253 253 255   
  62  61  61 255    126 126 126 255    190 190 190 255    254 254 254 255   
  63  63  63 255    127 127 127 255    191 191 191 255    255 255 255 255   
