   0   0   0   0     64  63  63  63    128 127 127 127    192 191 191 191   
   1   0   0   0     65  64  64  64    129 128 128 128    193 192 192 192   
   2   1   1   1     66  66  66  66    130 129 129 129    194 193 193 193   
   3   2   2   2     67  67  67  67    131 130 130 130    195 194 194 194   
   4   3   3   3     68  67  67  67    132 132 132 132    196 196 196 196   
   5   4   4   4     69  68  68  68    133 133 133 133    197 197 197 197   
   6   5   5   5     70  70  70  70    134 134 134 134    198 198 198 198   
   7   6   6   6     71  71  71  71    135 135 135 135    199 199 199 199   
   8   7   7   7     72  71  71  71    136 135 135 135    200 199 199 199   
   9   8   8   8     73  72  72  72    137 136 136 136    201 200 200 200   
  10   9   9   9     74  74  74  74    138 137 137 137    202 201 201 201   
  11  10  10  10     75  75  75  75    139 138 138 138    203 202 202 202   
  12  11  11  11     76  75  75  75    140 140 140 140    204 204 204 204   
  13  12  12  12     77  76  76  76    141 141 141 141    205 205 205 205   
  14  13  13  13     78  78  78  78    142 142 142 142    206 206 206 206   
  15  14  14  14     79  79  79  79    143 143 143 143    207 207 207 207   
  16  15  15  15     80  79  79  79    144 143 143 143    208 207 207 207   
  17  16  16  16     81  80  80  80    145 144 144 144    209 208 208 208   
  18  17  17  17     82  82  82  82    146 145 145 145    210 209 209 209   
  19  18  18  18     83  83  83  83    147 146 146 146    211 210 210 210   
  20  19  19  19     84  83  83  83    148 148 148 148    212 212 212 212   
  21  20  20  20     85  84  84  84    149 149 149 149    213 213 213 213   
  22  21  21  21     86  86  86  86    150 150 150 150    214 214 214 214   
  23  22  22  22     87  87  87  87    151 151 151 151    215 215 215 215   
  24  23  23  23     88  87  87  87    152 151 151 151    216 215 215 215   
  25  24  24  24     89  88  88  88    153 152 152 152    217 216 216 216   
  26  25  25  25     90  90  90  90    154 153 153 153    218 217 217 217   
  27  26  26  26     91  91  91  91    155 154 154 154    219 218 218 218   
  28  27  27  27     92  91  91  91    156 156 156 156    220 220 220 220   
  29  28  28  28     93  92  92  92    157 157 157 157    221 221 221 221   
  30  29  29  29     94  94  94  94    158 158 158 158    222 222 222 222   
  31  30  30  30     95  95  95  95    159 159 159 159    223 223 223 223   
  32  31  31  31     96  95  95  95    160 159 159 159    224 223 223 223   
  33  33  33  33     97  96  96  96    161 160 160 160    225 224 224 224   
  34  33  33  33     98  98  98  98    162 161 161 161    226 225 225 225   
  35  35  35  35     99  99  99  99    163 162 162 162    227 226 226 226   
  36  35  35  35    100  99  99  99    164 164 164 164    228 228 228 228   
  37  37  37  37    101 100 100 100    165 165 165 165    229 229 229 229   
  38  37  37  37    102 102 102 102    166 166 166 166    230 230 230 230   
  39  39  39  39    103 103 103 103    167 167 167 167    231 231 231 231   
  40  39  39  39    104 103 103 103    168 167 167 167    232 231 231 231   
  41  41  41  41    105 104 104 104    169 168 168 168    233 232 232 232   
  42  41  41  41    106 106 106 106    170 169 169 169    234 233 233 233   
  43  43  43  43    107 107 107 107    171 170 170 170    235 234 234 234   
  44  43  43  43    108 107 107 107    172 172 172 172    236 236 236 236   
  45  45  45  45    109 108 108 108    173 173 173 173    237 237 237 237   
  46  45  45  45    110 110 110 110    174 174 174 174    238 238 238 238   
  47  47  47  47    111 111 111 111    175 175 175 175    239 239 239 239   
  48  47  47  47    112 111 111 111    176 175 175 175    240 239 239 239   
  49  49  49  49    113 112 112 112    177 176 176 176    241 240 240 240   
  50  49  49  49    114 114 114 114    178 177 177 177    242 241 241 241   
  51  51  51  51    115 115 115 115    179 178 178 178    243 242 242 242   
  52  51  51  51    116 115 115 115    180 180 180 180    244 244 244 244   
  53  53  53  53    117 116 116 116    181 181 181 181    245 245 245 245   
  54  53  53  53    118 118 118 118    182 182 182 182    246 246 246 246   
  55  55  55  55    119 119 119 119    183 183 183 183    247 247 247 247   
  56  55  55  55    120 119 119 119    184 183 183 183    248 247 247 247   
  57  57  57  57    121 120 120 120    185 184 184 184    249 248 248 248   
  58  57  57  57    122 122 122 122    186 185 185 185    250 249 249 249   
  59  59  59  59    123 123 123 123    187 186 186 186    251 250 250 250   
  60  59  59  59    124 123 123 123    188 188 188 188    252 252 252 252   
  61  61  61  61    125 124 124 124    189 189 189 189    253 253 253 253   
  62  61  61  61    126 126 126 126    190 190 190 190    254 254 254 254   
  63  63  63  63    127 127 127 127    191 191 191 191    255 255 255 255   
