   0   0 255   0     64  63 255   0    128 127 255   0    192 191 255   0   
   1   0 255   0     65  64 255   0    129 128 255   0    193 192 255   0   
   2   1 255   0     66  66 255   0    130 129 255   0    194 193 255   0   
   3   2 255   0     67  67 255   0    131 130 255   0    195 194 255   0   
   4   3 255   0     68  67 255   0    132 132 255   0    196 196 255   0   
   5   4 255   0     69  68 255   0    133 133 255   0    197 197 255   0   
   6   5 255   0     70  70 255   0    134 134 255   0    198 198 255   0   
   7   6 255   0     71  71 255   0    135 135 255   0    199 199 255   0   
   8   7 255   0     72  71 255   0    136 135 255   0    200 199 255   0   
   9   8 255   0     73  72 255   0    137 136 255   0    201 200 255   0   
  10   9 255   0     74  74 255   0    138 137 255   0    202 201 255   0   
  11  10 255   0     75  75 255   0    139 138 255   0    203 202 255   0   
  12  11 255   0     76  75 255   0    140 140 255   0    204 204 255   0   
  13  12 255   0     77  76 255   0    141 141 255   0    205 205 255   0   
  14  13 255   0     78  78 255   0    142 142 255   0    206 206 255   0   
  15  14 255   0     79  79 255   0    143 143 255   0    207 207 255   0   
  16  15 255   0     80  79 255   0    144 143 255   0    208 207 255   0   
  17  16 255   0     81  80 255   0    145 144 255   0    209 208 255   0   
  18  17 255   0     82  82 255   0    146 145 255   0    210 209 255   0   
  19  18 255   0     83  83 255   0    147 146 255   0    211 210 255   0   
  20  19 255   0     84  83 255   0    148 148 255   0    212 212 255   0   
  21  20 255   0     85  84 255   0    149 149 255   0    213 213 255   0   
  22  21 255   0     86  86 255   0    150 150 255   0    214 214 255   0   
  23  22 255   0     87  87 255   0    151 151 255   0    215 215 255   0   
  24  23 255   0     88  87 255   0    152 151 255   0    216 215 255   0   
  25  24 255   0     89  88 255   0    153 152 255   0    217 216 255   0   
  26  25 255   0     90  90 255   0    154 153 255   0    218 217 255   0   
  27  26 255   0     91  91 255   0    155 154 255   0    219 218 255   0   
  28  27 255   0     92  91 255   0    156 156 255   0    220 220 255   0   
  29  28 255   0     93  92 255   0    157 157 255   0    221 221 255   0   
  30  29 255   0     94  94 255   0    158 158 255   0    222 222 255   0   
  31  30 255   0     95  95 255   0    159 159 255   0    223 223 255   0   
  32  31 255   0     96  95 255   0    160 159 255   0    224 223 255   0   
  33  33 255   0     97  96 255   0    161 160 255   0    225 224 255   0   
  34  33 255   0     98  98 255   0    162 161 255   0    226 225 255   0   
  35  35 255   0     99  99 255   0    163 162 255   0    227 226 255   0   
  36  35 255   0    100  99 255   0    164 164 255   0    228 228 255   0   
  37  37 255   0    101 100 255   0    165 165 255   0    229 229 255   0   
  38  37 255   0    102 102 255   0    166 166 255   0    230 230 255   0   
  39  39 255   0    103 103 255   0    167 167 255   0    231 231 255   0   
  40  39 255   0    104 103 255   0    168 167 255   0    232 231 255   0   
  41  41 255   0    105 104 255   0    169 168 255   0    233 232 255   0   
  42  41 255   0    106 106 255   0    170 169 255   0    234 233 255   0   
  43  43 255   0    107 107 255   0    171 170 255   0    235 234 255   0   
  44  43 255   0    108 107 255   0    172 172 255   0    236 236 255   0   
  45  45 255   0    109 108 255   0    173 173 255   0    237 237 255   0   
  46  45 255   0    110 110 255   0    174 174 255   0    238 238 255   0   
  47  47 255   0    111 111 255   0    175 175 255   0    239 239 255   0   
  48  47 255   0    112 111 255   0    176 175 255   0    240 239 255   0   
  49  49 255   0    113 112 255   0    177 176 255   0    241 240 255   0   
  50  49 255   0    114 114 255   0    178 177 255   0    242 241 255   0   
  51  51 255   0    115 115 255   0    179 178 255   0    243 242 255   0   
  52  51 255   0    116 115 255   0    180 180 255   0    244 244 255   0   
  53  53 255   0    117 116 255   0    181 181 255   0    245 245 255   0   
  54  53 255   0    118 118 255   0    182 182 255   0    246 246 255   0   
  55  55 255   0    119 119 255   0    183 183 255   0    247 247 255   0   
  56  55 255   0    120 119 255   0    184 183 255   0    248 247 255   0   
  57  57 255   0    121 120 255   0    185 184 255   0    249 248 255   0   
  58  57 255   0    122 122 255   0    186 185 255   0    250 249 255   0   
  59  59 255   0    123 123 255   0    187 186 255   0    251 250 255   0   
  60  59 255   0    124 123 255   0    188 188 255   0    252 252 255   0   
  61  61 255   0    125 124 255   0    189 189 255   0    253 253 255   0   
  62  61 255   0    126 126 255   0    190 190 255   0    254 254 255   0   
  63  63 255   0    127 127 255   0    191 191 255   0    255 255 255   0   
