   0 255   0   0     64  63   0 191    128   0 128 255    192  66 189 255   
   1 252   0   2     65  59   0 194    129   0 132 255    193  68 185 255   
   2 248   0   5     66  57   0 198    130   0 135 255    194  71 183 255   
   3 246   0   8     67  53   0 200    131   0 137 255    195  75 180 255   
   4 242   0  11     68  51   0 204    132   0 141 255    196  78 176 255   
   5 239   0  14     69  47   0 207    133   0 143 255    197  80 174 255   
   6 237   0  17     70  45   0 209    134   0 146 255    198  83 170 255   
   7 233   0  20     71  41   0 213    135   0 150 255    199  87 167 255   
   8 231   0  23     72  39   0 215    136   0 152 255    200  90 165 255   
   9 228   0  26     73  35   0 218    137   0 156 255    201  92 161 255   
  10 224   0  29     74  33   0 222    138   0 159 255    202  95 159 255   
  11 222   0  33     75  29   0 224    139   0 161 255    203  99 156 255   
  12 218   0  35     76  26   0 228    140   0 165 255    204 102 152 255   
  13 215   0  39     77  23   0 231    141   0 167 255    205 104 150 255   
  14 213   0  41     78  20   0 233    142   0 170 255    206 107 146 255   
  15 209   0  45     79  17   0 237    143   0 174 255    207 111 143 255   
  16 207   0  47     80  14   0 239    144   0 176 255    208 114 141 255   
  17 204   0  51     81  11   0 242    145   0 180 255    209 116 137 255   
  18 200   0  53     82   8   0 246    146   0 183 255    210 119 135 255   
  19 198   0  57     83   5   0 248    147   0 185 255    211 123 132 255   
  20 194   0  59     84   2   0 252    148   0 189 255    212 126 128 255   
  21 191   0  63     85   0   0 255    149   0 191 255    213 128 126 255   
  22 189   0  66     86   0   2 255    150   0 194 255    214 132 123 255   
  23 185   0  68     87   0   5 255    151   0 198 255    215 135 119 255   
  24 183   0  71     88   0   8 255    152   0 200 255    216 137 116 255   
  25 180   0  75     89   0  11 255    153   0 204 255    217 141 114 255   
  26 176   0  78     90   0  14 255    154   0 207 255    218 143 111 255   
  27 174   0  80     91   0  17 255    155   0 209 255    219 146 107 255   
  28 170   0  83     92   0  20 255    156   0 213 255    220 150 104 255   
  29 167   0  87     93   0  23 255    157   0 215 255    221 152 102 255   
  30 165   0  90     94   0  26 255    158   0 218 255    222 156  99 255   
  31 161   0  92     95   0  29 255    159   0 222 255    223 159  95 255   
  32 159   0  95     96   0  33 255    160   0 224 255    224 161  92 255   
  33 156   0  99     97   0  35 255    161   0 228 255    225 165  90 255   
  34 152   0 102     98   0  39 255    162   0 231 255    226 167  87 255   
  35 150   0 104     99   0  41 255    163   0 233 255    227 170  83 255   
  36 146   0 107    100   0  45 255    164   0 237 255    228 174  80 255   
  37 143   0 111    101   0  47 255    165   0 239 255    229 176  78 255   
  38 141   0 114    102   0  51 255    166   0 242 255    230 180  75 255   
  39 137   0 116    103   0  53 255    167   0 246 255    231 183  71 255   
  40 135   0 119    104   0  57 255    168   0 248 255    232 185  68 255   
  41 132   0 123    105   0  59 255    169   0 252 255    233 189  66 255   
  42 128   0 126    106   0  63 255    170   0 255 255    234 191  63 255   
  43 126   0 128    107   0  66 255    171   2 252 255    235 194  59 255   
  44 123   0 132    108   0  68 255    172   5 248 255    236 198  57 255   
  45 119   0 135    109   0  71 255    173   8 246 255    237 200  53 255   
  46 116   0 137    110   0  75 255    174  11 242 255    238 204  51 255   
  47 114   0 141    111   0  78 255    175  14 239 255    239 207  47 255   
  48 111   0 143    112   0  80 255    176  17 237 255    240 209  45 255   
  49 107   0 146    113   0  83 255    177  20 233 255    241 213  41 255   
  50 104   0 150    114   0  87 255    178  23 231 255    242 215  39 255   
  51 102   0 152    115   0  90 255    179  26 228 255    243 218  35 255   
  52  99   0 156    116   0  92 255    180  29 224 255    244 222  33 255   
  53  95   0 159    117   0  95 255    181  33 222 255    245 224  29 255   
  54  92   0 161    118   0  99 255    182  35 218 255    246 228  26 255   
  55  90   0 165    119   0 102 255    183  39 215 255    247 231  23 255   
  56  87   0 167    120   0 104 255    184  41 213 255    248 233  20 255   
  57  83   0 170    121   0 107 255    185  45 209 255    249 237  17 255   
  58  80   0 174    122   0 111 255    186  47 207 255    250 239  14 255   
  59  78   0 176    123   0 114 255    187  51 204 255    251 242  11 255   
  60  75   0 180    124   0 116 255    188  53 200 255    252 246   8 255   
  61  71   0 183    125   0 119 255    189  57 198 255    253 248   5 255   
  62  68   0 185    126   0 123 255    190  59 194 255    254 252   2 255   
  63  66   0 189    127   0 126 255    191  63 191 255    255 255   0 255   
